,Fecha,Humedad,Averias,EnergiaSolar,EnergiaEolica,LuzHabitacion1,LuzHabitacion2,LuzSalon,LuzCocina,LuzBaño1,LuzBaño2,LuzDespacho,LuzExterior,ConsumoAguaDucha1,ConsumoAguaDucha2,ConsumoAguaWC1,ConsumoAguaWC2,ConsumoAguaLavabo1,ConsumoAguaLavabo2,ConsumoAguaLavadora,ConsumoAguaLavavajillas,ConsumoAguaFregadero,ConsumoAguaExterior,ConsumoAguaBaño1,ConsumoAguaBaño2,ConsumoAguaCocina,GastoAguaTotal,ConsumoVitroceramica,ConsumoFrigorifico,ConsumoLavadora,ConsumoHorno,ConsumoTelevision,ConsumoMicroondas,ConsumoLavavajillas,GastoLuzTotal,Amanecer,Atardecer,DuracionDia,Precipitaciones,TemperaturaMax,TemperaturaMin,Viento,PresionMax,PresionMin,TempHabitacion1,TempHabitacion2,TempSalon,TempCocina,TempBaño1,TempBaño2,TempDespacho,VentanaHabitacion1,VentanaHabitacion2,VentanaSalon,VentanaCocina,VentanaBaño1,VentanaBaño2,VentanaDespacho,PersianaHabitacion1,PersianaHabitacion2,PersianaSalon,PersianaCocina,PersianaBaño1,PersianaBaño2,PersianaDespacho
60,2015-01-03 12:00:00,71,0,0.24,0.0,0.19,0.23,0.26,0.56,0.08,0.06,0.25,0.03,118,53,135,65,73,49,42,0.0,11,12,326,167,53.0,546.0,2.1,19.3,0.5,0.25,1.112,1.9,0.024,26.846000000000004,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,29,14,19,13,0,0,14,1,0,1,0,0,0,1,1,1,1,1,1,0,1
61,2015-01-03 13:00:00,73,1,0.17,0.0,0.29,0.24,0.18,0.37,0.07,0.07,0.29,0.03,124,90,139,58,51,37,62,18.0,31,24,314,185,111.0,610.0,4.7,21.6,0.17,0.71,0.518,2.3,0.262,31.800000000000008,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,24,6,11,24,0,0,17,1,1,0,1,1,0,1,0,0,1,1,1,0,0
62,2015-01-03 14:00:00,74,0,0.14,0.0,0.2,0.15,0.27,0.38,0.07,0.06,0.23,0.03,170,67,115,60,105,56,42,10.0,116,24,390,183,168.0,741.0,3.6,19.3,0.26,0.7,1.312,2.0,0.268,28.830000000000002,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,13,34,35,16,0,0,7,0,0,0,0,1,1,1,1,0,0,1,0,0,0
63,2015-01-03 15:00:00,71,2,0.27,0.0,0.22,0.22,0.24,0.46,0.06,0.06,0.19,0.02,124,88,124,69,96,45,42,18.0,48,24,344,202,108.0,654.0,4.4,18.0,0.39,0.54,0.844,2.2,0.464,28.308,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,25,23,25,13,0,0,31,0,0,1,0,1,0,1,0,1,0,1,1,0,0
64,2015-01-03 16:00:00,73,0,0.2,0.0,0.31,0.17,0.29,0.39,0.09,0.09,0.2,0.03,132,68,116,66,85,38,42,14.0,9,12,333,172,65.0,570.0,2.4,20.8,0.32,0.46,0.215,1.4,0.046,27.211,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,38,17,32,13,0,0,25,0,1,0,1,1,1,0,1,1,1,1,1,0,1
65,2015-01-03 17:00:00,73,0,0.2,0.0,0.27,0.14,0.3,0.42,0.06,0.09,0.19,0.02,101,67,117,60,54,40,0,6.5,58,0,272,167,64.5,503.5,0.1,19.8,0.02,0.53,0.479,0.4,0.439,23.258,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,35,23,32,1,0,0,26,1,1,0,1,1,0,0,1,0,1,1,1,0,0
66,2015-01-03 18:00:00,73,1,0.3,0.0,0.26,0.18,0.18,0.46,0.08,0.06,0.3,0.02,132,79,112,62,76,40,50,0.0,66,12,320,181,116.0,617.0,3.0,19.2,0.23,0.56,0.04,1.0,0.346,25.915999999999997,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,36,16,6,36,0,0,3,0,1,0,0,0,1,1,0,1,1,1,0,0,0
67,2015-01-03 19:00:00,73,0,0.14,0.0,0.19,0.23,0.21,0.48,0.09,0.08,0.28,0.03,161,52,127,69,96,38,50,10.0,96,24,384,159,156.0,699.0,1.2,19.6,0.49,0.19,1.296,0.2,0.175,24.741,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,38,0,0,25,0,0,32,0,0,1,1,1,0,1,0,1,1,0,1,1,1
68,2015-01-03 20:00:00,72,0,0.34,0.0,0.21,0.17,0.26,0.5,0.06,0.08,0.27,0.03,137,55,139,57,99,25,0,6.5,85,12,375,137,91.5,603.5,4.2,18.0,0.32,0.45,0.376,1.8,0.429,27.155,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,6,7,0,23,0,0,14,0,1,0,0,0,0,0,0,0,0,0,1,1,0
69,2015-01-03 21:00:00,73,0,0.3,0.0,0.32,0.21,0.28,0.42,0.09,0.06,0.26,0.03,114,51,114,56,56,34,42,6.5,99,12,284,141,147.5,572.5,3.6,20.5,0.83,0.1,0.738,1.4,0.353,29.191,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,13,27,5,18,0,0,32,0,1,1,1,0,1,1,1,0,1,1,0,0,0
70,2015-01-03 22:00:00,73,0,0.32,0.0,0.28,0.21,0.23,0.48,0.09,0.09,0.22,0.02,154,53,112,62,108,29,50,14.0,81,0,374,144,145.0,663.0,1.4,20.4,0.35,0.76,0.618,1.3,0.123,26.571,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,34,19,3,36,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0
71,2015-01-03 23:00:00,75,0,0.31,0.0,0.29,0.21,0.2,0.4,0.07,0.07,0.29,0.03,193,66,132,58,104,35,50,6.5,91,0,429,159,147.5,735.5,2.6,20.3,0.02,0.71,1.022,2.2,0.489,28.901,08:38:00,17:59:00,09:20:00,0.0,11.8,2.8,2.16,951.4,949.0,14,18,36,30,0,0,35,0,1,0,0,1,0,1,1,0,1,0,0,1,1
72,2015-01-04 00:00:00,73,0,0.11,0.0,0.3,0.21,0.3,0.37,0.08,0.08,0.3,0.02,170,50,138,60,86,57,42,6.5,57,0,394,167,105.5,666.5,2.6,19.9,0.91,0.34,1.439,1.9,0.026,28.775,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,5,38,6,10,0,0,3,0,1,0,0,0,0,1,1,1,0,1,0,0,1
73,2015-01-04 01:00:00,75,0,0.26,0.0,0.25,0.17,0.23,0.42,0.08,0.06,0.25,0.02,178,72,121,67,92,56,62,0.0,17,12,391,195,79.0,665.0,1.4,18.7,0.02,0.47,0.966,0.4,0.466,23.901999999999997,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,11,35,17,6,0,0,18,0,0,0,0,1,1,0,1,1,1,1,0,0,1
74,2015-01-04 02:00:00,73,1,0.27,0.0,0.25,0.18,0.22,0.45,0.08,0.07,0.21,0.02,175,92,139,66,61,31,0,10.0,59,0,375,189,69.0,633.0,1.5,18.3,0.92,0.36,1.09,2.1,0.366,26.116000000000003,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,7,23,35,8,0,0,33,1,1,1,0,0,1,1,1,0,1,1,1,0,1
75,2015-01-04 03:00:00,71,0,0.18,0.0,0.2,0.21,0.3,0.5,0.08,0.07,0.27,0.02,171,61,127,63,78,45,0,18.0,104,12,376,169,122.0,667.0,0.6,21.1,0.69,0.2,1.318,1.8,0.025,27.383000000000003,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,17,26,25,13,0,0,29,0,1,1,1,1,1,0,1,1,1,1,1,0,0
76,2015-01-04 04:00:00,74,1,0.34,0.0,0.22,0.14,0.24,0.37,0.09,0.06,0.22,0.03,173,98,127,59,106,51,42,10.0,13,12,406,208,65.0,679.0,4.1,19.2,0.23,0.62,0.175,2.1,0.184,27.979000000000003,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,21,38,4,2,0,0,15,0,1,1,1,0,0,0,0,1,0,1,0,1,1
77,2015-01-04 05:00:00,74,2,0.27,0.0,0.23,0.23,0.24,0.5,0.09,0.08,0.27,0.03,181,98,112,62,56,55,42,18.0,12,12,349,215,72.0,636.0,3.2,21.5,0.34,0.3,0.975,0.4,0.446,28.831000000000003,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,33,19,17,22,0,0,37,1,0,0,1,1,1,0,0,0,1,0,1,1,0
78,2015-01-04 06:00:00,71,0,0.16,0.0,0.23,0.19,0.22,0.6,0.07,0.09,0.3,0.03,176,76,137,68,82,55,62,18.0,82,0,395,199,162.0,756.0,2.2,19.0,0.11,0.49,0.169,1.5,0.17,25.369,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,10,5,5,14,0,0,18,0,0,0,0,0,1,0,1,1,0,0,0,0,0
79,2015-01-04 07:00:00,75,1,0.12,0.0,0.3,0.23,0.22,0.5,0.08,0.08,0.24,0.02,107,70,125,59,86,25,62,6.5,90,24,318,154,158.5,630.5,1.9,21.8,0.56,0.28,0.0,1.0,0.109,27.319000000000003,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,20,22,25,36,0,0,11,0,1,0,1,0,1,1,0,1,1,0,1,0,0
80,2015-01-04 08:00:00,74,0,0.15,0.0,0.29,0.14,0.28,0.6,0.08,0.06,0.23,0.02,143,89,114,59,90,45,50,14.0,117,0,347,193,181.0,721.0,0.5,20.4,0.71,0.77,0.86,1.9,0.006,26.845999999999997,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,20,10,5,9,0,0,6,0,0,0,1,1,1,1,0,0,1,0,1,1,1
81,2015-01-04 09:00:00,73,0,0.12,0.0,0.23,0.14,0.25,0.5,0.06,0.07,0.28,0.02,177,61,132,65,72,47,50,18.0,92,12,381,173,160.0,714.0,0.1,20.1,0.0,0.76,1.199,1.5,0.205,25.414,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,20,1,8,26,0,0,3,1,0,1,0,0,1,0,0,1,1,0,1,1,0
82,2015-01-04 10:00:00,75,0,0.22,0.0,0.26,0.18,0.19,0.59,0.09,0.07,0.18,0.03,105,56,136,67,100,32,0,6.5,61,12,341,155,67.5,563.5,1.1,19.7,0.08,0.33,1.066,1.4,0.118,25.383999999999993,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,30,1,39,21,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1
83,2015-01-04 11:00:00,75,0,0.27,0.0,0.21,0.19,0.23,0.58,0.07,0.09,0.24,0.02,132,54,125,60,55,25,42,0.0,37,0,312,139,79.0,530.0,3.2,21.8,0.15,0.07,0.798,1.0,0.33,28.978,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,31,30,5,14,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0
84,2015-01-04 12:00:00,71,0,0.16,0.0,0.25,0.24,0.18,0.45,0.07,0.07,0.23,0.03,137,93,122,56,49,25,42,6.5,103,0,308,174,151.5,633.5,3.9,21.8,0.5,0.52,0.377,0.9,0.312,29.828999999999997,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,8,26,20,0,0,0,21,1,0,1,0,0,1,0,1,0,1,1,1,1,0
85,2015-01-04 13:00:00,71,0,0.33,0.0,0.29,0.2,0.24,0.51,0.09,0.08,0.29,0.02,132,91,122,61,64,43,42,0.0,25,0,318,195,67.0,580.0,1.5,21.1,0.83,0.6,1.235,0.2,0.132,27.317,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,35,20,31,16,0,0,13,0,1,0,0,1,0,1,0,1,1,1,0,0,1
86,2015-01-04 14:00:00,75,0,0.34,0.0,0.24,0.23,0.22,0.57,0.08,0.08,0.2,0.03,117,64,126,69,87,29,42,14.0,26,12,330,162,82.0,574.0,0.8,18.9,0.19,0.13,0.205,0.8,0.259,22.933999999999997,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,36,9,6,4,0,0,28,1,1,0,0,1,0,0,0,0,1,1,0,1,1
87,2015-01-04 15:00:00,72,0,0.12,0.0,0.19,0.14,0.26,0.39,0.06,0.08,0.18,0.02,191,60,125,59,93,55,62,10.0,17,24,409,174,89.0,672.0,0.0,21.6,0.96,0.67,0.519,1.5,0.428,26.997000000000003,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,1,3,12,20,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0
88,2015-01-04 16:00:00,71,0,0.24,0.0,0.22,0.2,0.27,0.58,0.09,0.09,0.25,0.02,107,89,114,65,52,43,62,0.0,38,0,273,197,100.0,570.0,2.0,21.2,0.11,0.41,0.752,1.7,0.112,28.003999999999994,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,37,4,38,9,0,0,30,0,0,1,0,1,0,0,0,1,1,1,0,1,0
89,2015-01-04 17:00:00,74,2,0.21,0.0,0.27,0.14,0.19,0.54,0.07,0.07,0.27,0.02,115,76,129,69,86,54,50,0.0,6,0,330,199,56.0,585.0,0.2,21.9,0.63,0.23,1.26,0.7,0.244,26.733999999999998,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,28,8,17,6,0,0,17,0,0,0,0,1,1,1,0,0,1,1,1,0,0
90,2015-01-04 18:00:00,75,0,0.16,0.0,0.23,0.19,0.22,0.52,0.08,0.09,0.3,0.02,151,70,137,68,88,36,50,14.0,10,12,376,174,74.0,624.0,0.0,19.5,0.66,0.32,0.435,1.4,0.399,24.363999999999997,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,0,13,35,10,0,0,8,1,1,0,1,0,0,1,1,0,0,0,0,1,1
91,2015-01-04 19:00:00,74,0,0.27,0.0,0.19,0.23,0.18,0.57,0.06,0.06,0.27,0.03,173,88,114,62,104,36,0,10.0,74,24,391,186,84.0,661.0,2.8,21.9,0.31,0.33,0.381,0.0,0.201,27.511999999999997,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,22,30,32,37,0,0,36,0,1,0,0,0,0,0,0,1,1,1,0,0,1
92,2015-01-04 20:00:00,75,0,0.23,0.0,0.19,0.19,0.27,0.37,0.09,0.09,0.19,0.03,115,99,133,68,98,27,62,10.0,107,0,346,194,179.0,719.0,0.7,20.0,0.36,0.63,0.357,0.9,0.339,24.705999999999996,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,24,32,12,31,0,0,11,1,1,0,0,1,0,1,0,0,0,0,1,0,0
93,2015-01-04 21:00:00,72,2,0.15,0.0,0.32,0.16,0.23,0.6,0.08,0.08,0.26,0.03,122,60,135,65,55,41,0,14.0,107,12,312,166,121.0,599.0,0.6,20.7,0.2,0.59,0.599,0.6,0.174,25.223,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,27,27,14,17,0,0,7,1,1,0,1,1,1,0,0,0,0,0,0,0,0
94,2015-01-04 22:00:00,72,0,0.27,0.0,0.19,0.17,0.19,0.62,0.07,0.08,0.27,0.02,186,72,131,64,87,53,42,0.0,117,0,404,189,159.0,752.0,2.8,18.2,0.01,0.25,0.831,0.1,0.243,24.044,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,26,33,36,32,0,0,2,1,1,0,0,1,1,0,0,1,1,1,1,0,0
95,2015-01-04 23:00:00,75,0,0.19,0.0,0.27,0.19,0.19,0.57,0.06,0.06,0.23,0.02,168,98,113,64,118,53,50,14.0,95,12,399,215,159.0,773.0,1.5,20.8,0.78,0.69,1.103,0.4,0.144,27.007,08:38:00,18:00:00,09:21:00,0.0,11.4,0.0,1.08,952.9,949.9,2,28,6,26,0,0,29,0,1,0,1,0,0,0,0,1,0,1,1,1,0
96,2015-01-05 00:00:00,75,0,0.25,0.0,0.31,0.15,0.18,0.51,0.08,0.06,0.3,0.02,183,98,122,62,104,57,42,0.0,26,24,409,217,68.0,694.0,1.8,18.5,0.2,0.29,0.534,2.1,0.174,25.208,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,21,20,2,15,0,0,23,0,1,0,0,1,1,0,1,1,1,1,0,1,1
97,2015-01-05 01:00:00,75,0,0.3,0.0,0.27,0.2,0.24,0.39,0.07,0.08,0.18,0.03,178,51,129,68,91,24,0,0.0,71,0,398,143,71.0,612.0,4.4,18.9,0.18,0.58,0.597,0.9,0.412,27.428999999999995,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,24,16,4,11,0,0,31,0,1,1,0,1,1,1,1,1,0,0,1,0,0
98,2015-01-05 02:00:00,71,2,0.3,0.0,0.2,0.18,0.3,0.36,0.06,0.07,0.19,0.02,162,90,131,64,88,36,42,10.0,40,0,381,190,92.0,663.0,4.7,19.3,0.22,0.27,1.001,2.0,0.309,29.180000000000003,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,36,7,6,34,0,0,3,0,0,0,1,1,0,1,1,1,0,1,1,1,1
99,2015-01-05 03:00:00,72,0,0.31,0.0,0.26,0.2,0.28,0.37,0.09,0.06,0.2,0.03,189,58,130,56,53,58,0,18.0,48,0,372,172,66.0,610.0,3.2,21.5,0.74,0.51,0.212,1.5,0.466,29.618000000000002,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,32,1,5,36,0,0,5,1,1,0,0,1,1,0,1,1,0,1,0,1,1
100,2015-01-05 04:00:00,74,1,0.28,0.0,0.3,0.24,0.3,0.48,0.07,0.07,0.24,0.02,153,99,136,61,106,45,42,10.0,12,12,395,205,64.0,664.0,1.2,18.0,0.16,0.13,0.52,0.7,0.01,22.44,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,30,37,38,12,0,0,29,0,0,1,1,1,0,0,0,1,1,1,0,1,1
101,2015-01-05 05:00:00,74,0,0.33,0.0,0.21,0.21,0.3,0.53,0.08,0.08,0.23,0.03,147,79,135,64,113,27,62,10.0,13,12,395,170,85.0,650.0,2.2,21.3,0.0,0.47,0.912,1.9,0.141,28.592999999999996,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,39,36,31,15,0,0,16,1,0,0,1,1,0,0,1,0,0,1,1,0,0
102,2015-01-05 06:00:00,73,0,0.23,0.0,0.24,0.15,0.21,0.42,0.08,0.07,0.19,0.03,182,73,134,62,99,49,42,14.0,53,0,415,184,109.0,708.0,1.7,20.5,0.26,0.62,0.082,0.4,0.15,25.102,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,13,16,34,1,0,0,19,0,1,0,1,1,0,1,1,0,1,1,0,0,0
103,2015-01-05 07:00:00,73,0,0.17,0.0,0.22,0.2,0.3,0.49,0.08,0.09,0.18,0.02,170,52,118,59,71,27,0,10.0,34,24,359,138,44.0,541.0,0.4,21.0,0.09,0.78,1.445,1.4,0.121,26.816,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,18,23,34,29,0,0,34,0,0,0,1,1,1,1,0,0,1,0,1,0,0
104,2015-01-05 08:00:00,72,1,0.29,0.0,0.26,0.19,0.18,0.37,0.08,0.09,0.22,0.03,106,61,126,65,88,48,62,10.0,102,24,320,174,174.0,668.0,3.6,19.2,0.85,0.06,0.473,0.5,0.374,26.476999999999997,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,16,18,28,8,0,0,28,1,1,0,1,0,0,0,0,1,1,0,1,1,1
105,2015-01-05 09:00:00,71,0,0.16,0.0,0.2,0.21,0.2,0.56,0.09,0.08,0.19,0.02,190,72,131,66,61,51,62,10.0,5,12,382,189,77.0,648.0,2.6,18.4,0.6,0.48,1.285,1.5,0.104,26.519,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,37,17,7,31,0,0,38,0,1,0,1,0,1,1,0,0,0,1,1,1,1
106,2015-01-05 10:00:00,73,1,0.17,0.0,0.3,0.23,0.23,0.49,0.06,0.06,0.28,0.03,103,50,134,58,119,53,42,14.0,42,0,356,161,98.0,615.0,1.9,19.9,0.92,0.65,1.053,1.0,0.162,27.264999999999997,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,36,10,5,3,0,0,31,0,1,0,1,0,1,1,1,1,0,0,0,1,0
107,2015-01-05 11:00:00,75,0,0.21,0.0,0.2,0.22,0.25,0.61,0.06,0.08,0.3,0.02,112,83,136,65,66,57,0,10.0,102,12,314,205,112.0,631.0,0.0,18.2,0.11,0.77,1.496,1.5,0.46,24.275999999999996,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,29,10,19,18,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0
108,2015-01-05 12:00:00,71,0,0.33,0.0,0.32,0.14,0.29,0.4,0.09,0.09,0.23,0.03,103,96,133,68,75,52,0,0.0,66,0,311,216,66.0,593.0,3.3,19.3,0.08,0.71,1.193,2.0,0.321,28.494000000000003,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,36,14,34,22,0,0,31,0,0,0,0,1,1,1,1,1,1,1,1,0,0
109,2015-01-05 13:00:00,73,0,0.13,0.0,0.21,0.17,0.21,0.44,0.09,0.07,0.3,0.03,145,58,122,64,89,42,42,0.0,118,12,356,164,160.0,680.0,2.6,19.9,0.87,0.63,0.502,0.9,0.226,27.147999999999996,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,34,26,11,10,0,0,15,0,1,1,0,1,0,1,0,1,1,1,0,0,1
110,2015-01-05 14:00:00,72,0,0.32,0.0,0.29,0.2,0.22,0.62,0.07,0.06,0.21,0.03,171,79,134,57,71,24,0,14.0,54,0,376,160,68.0,604.0,1.7,20.9,0.61,0.59,0.539,1.2,0.312,27.551,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,12,3,32,3,0,0,16,0,1,1,1,1,1,1,1,0,1,1,0,0,0
111,2015-01-05 15:00:00,75,0,0.18,0.0,0.19,0.18,0.26,0.39,0.07,0.08,0.18,0.02,117,78,134,68,89,25,62,6.5,69,12,340,171,137.5,648.5,3.2,21.4,0.31,0.71,0.683,0.3,0.405,28.378,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,9,21,17,29,0,0,4,0,0,0,1,1,0,1,1,0,1,1,1,1,1
112,2015-01-05 16:00:00,71,0,0.33,0.0,0.3,0.15,0.22,0.45,0.08,0.06,0.29,0.02,159,62,118,56,110,34,50,14.0,108,0,387,152,172.0,711.0,1.1,21.3,0.26,0.2,1.119,0.2,0.281,26.029999999999998,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,35,7,25,30,0,0,25,0,1,0,0,0,1,0,1,1,1,1,0,0,0
113,2015-01-05 17:00:00,74,0,0.29,0.0,0.23,0.18,0.25,0.56,0.06,0.09,0.24,0.03,138,65,121,57,108,29,62,6.5,66,24,367,151,134.5,652.5,3.7,21.5,0.17,0.59,0.84,1.0,0.349,29.789,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,18,25,7,20,0,0,28,1,0,1,1,1,0,1,0,0,0,1,0,1,0
114,2015-01-05 18:00:00,74,0,0.21,0.0,0.19,0.16,0.22,0.57,0.06,0.07,0.26,0.03,176,52,139,56,74,29,0,10.0,44,24,389,137,54.0,580.0,1.9,19.6,0.59,0.72,0.986,1.0,0.395,26.751,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,35,29,12,0,0,0,25,0,0,1,1,0,0,0,1,1,1,1,1,1,0
115,2015-01-05 19:00:00,71,0,0.24,0.0,0.26,0.23,0.27,0.61,0.06,0.06,0.26,0.02,131,65,128,63,57,51,62,14.0,25,24,316,179,101.0,596.0,2.5,19.6,0.52,0.09,1.178,0.9,0.15,26.708,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,8,39,19,39,0,0,20,0,0,1,0,1,1,0,0,0,1,1,1,0,1
116,2015-01-05 20:00:00,71,1,0.12,0.0,0.2,0.14,0.2,0.48,0.06,0.09,0.29,0.03,133,62,132,63,59,31,42,18.0,39,24,324,156,99.0,579.0,2.0,19.6,0.34,0.09,1.113,0.5,0.073,25.206000000000003,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,22,37,6,25,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,1,1
117,2015-01-05 21:00:00,71,0,0.17,0.0,0.24,0.23,0.18,0.47,0.09,0.06,0.25,0.02,124,94,117,67,103,40,0,10.0,109,12,344,201,119.0,664.0,2.8,21.7,0.22,0.45,1.249,0.6,0.307,28.865999999999996,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,7,7,36,21,0,0,36,0,0,0,1,0,0,1,1,0,1,0,1,0,0
118,2015-01-05 22:00:00,75,1,0.13,0.0,0.25,0.21,0.21,0.46,0.08,0.08,0.24,0.02,117,57,113,58,88,36,62,10.0,79,0,318,151,151.0,620.0,3.1,19.6,0.39,0.46,1.041,2.0,0.369,28.51,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,20,13,20,29,0,0,21,1,1,0,1,1,0,0,0,0,0,0,0,0,1
119,2015-01-05 23:00:00,72,0,0.1,0.0,0.19,0.21,0.29,0.54,0.06,0.06,0.2,0.03,197,56,115,61,54,46,42,10.0,92,0,366,163,144.0,673.0,4.3,18.3,0.73,0.53,1.279,1.7,0.476,28.895,08:38:00,18:01:00,09:22:00,0.0,10.9,-0.2,2.16,955.2,952.5,21,17,16,31,0,0,37,0,0,1,1,0,0,0,1,1,1,0,1,1,0
120,2015-01-06 00:00:00,74,0,0.12,0.0,0.32,0.19,0.26,0.38,0.07,0.07,0.23,0.03,164,94,117,59,116,46,62,6.5,76,12,397,199,144.5,740.5,1.1,19.6,0.85,0.0,0.987,0.0,0.261,24.348,08:38:00,18:02:00,09:23:00,0.0,13.8,-0.7,3.96,953.3,950.2,5,25,38,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,1,1,1
121,2015-01-06 01:00:00,75,2,0.11,0.0,0.23,0.24,0.26,0.36,0.06,0.09,0.25,0.03,187,50,136,69,82,47,42,0.0,83,24,405,166,125.0,696.0,3.3,21.1,0.84,0.68,1.264,0.5,0.337,29.541,08:38:00,18:02:00,09:23:00,0.0,13.8,-0.7,3.96,953.3,950.2,22,34,23,37,0,0,7,1,1,1,1,1,1,1,0,0,1,0,0,1,0
122,2015-01-06 02:00:00,75,0,0.3,0.0,0.24,0.21,0.21,0.61,0.06,0.06,0.22,0.03,197,83,113,60,94,30,0,0.0,105,24,404,173,105.0,682.0,0.4,21.6,0.43,0.25,0.062,2.0,0.146,26.528000000000002,08:38:00,18:02:00,09:23:00,0.0,13.8,-0.7,3.96,953.3,950.2,3,36,37,35,0,0,24,1,1,1,0,0,0,0,0,0,1,0,1,1,0
